alicyclobacillus_acidocaldarius	alicyclobacillus_macrosporangiidus	glyclt_e,
alicyclobacillus_macrosporangiidus	alicyclobacillus_acidocaldarius	
alicyclobacillus_acidocaldarius	bacillus_kribbensis	gua_e,glyclt_e,
bacillus_kribbensis	alicyclobacillus_acidocaldarius	
alicyclobacillus_acidocaldarius	demequina_flava	4abut_e,
demequina_flava	alicyclobacillus_acidocaldarius	
alicyclobacillus_acidocaldarius	paenibacillus_bovis	glyclt_e,
paenibacillus_bovis	alicyclobacillus_acidocaldarius	h2o_e,
alicyclobacillus_acidocaldarius	paenibacillus_ihumii	glyclt_e,
paenibacillus_ihumii	alicyclobacillus_acidocaldarius	h2o_e,
alicyclobacillus_contaminans	fibrella_aestuarina	pi_e,
fibrella_aestuarina	alicyclobacillus_contaminans	
alicyclobacillus_ferrooxydans	truepera_radiovictrix	
truepera_radiovictrix	alicyclobacillus_ferrooxydans	
alicyclobacillus_kakegawensis	bacillus_selenitireducens	h2s_e,thym_e,
bacillus_selenitireducens	alicyclobacillus_kakegawensis	
alicyclobacillus_kakegawensis	paenibacillus_donghaensis	
paenibacillus_donghaensis	alicyclobacillus_kakegawensis	h2o_e,h_e,
alicyclobacillus_kakegawensis	ruminococcaceae_bacterium	acald_e,fe2_e,
ruminococcaceae_bacterium	alicyclobacillus_kakegawensis	
aliifodinibius_roseus	cobetia_crustatorum	glu__L_e,
cobetia_crustatorum	aliifodinibius_roseus	glyc_e,h2o_e,h_e,etoh_e,
aliivibrio_salmonicida	mizugakiibacter_sediminis	pyr_e,
mizugakiibacter_sediminis	aliivibrio_salmonicida	pi_e,
aliivibrio_salmonicida	photobacterium_galatheae	acald_e,
photobacterium_galatheae	aliivibrio_salmonicida	pi_e,ala__L_e,
aliivibrio_wodanis	providencia_heimbachae	
providencia_heimbachae	aliivibrio_wodanis	gly_e,
alistipes_indistinctus	peptoniphilus_coxii	gua_e,
peptoniphilus_coxii	alistipes_indistinctus	fe2_e,
alistipes_indistinctus	prevotella_multisaccharivorax	h_e,fum_e,
prevotella_multisaccharivorax	alistipes_indistinctus	h2o_e,h2s_e,fe2_e,
alistipes_inops	candidatus_kinetoplastibacterium	
candidatus_kinetoplastibacterium	alistipes_inops	
alistipes_timonensis	neisseria_wadsworthii	h_e,
neisseria_wadsworthii	alistipes_timonensis	acald_e,pi_e,
alistipes_timonensis	prevotella_buccalis	nh4_e,
