-e pseudomonas_sagittaria	cohnella_thermotolerans	h2o_e,pi_e,val__L_e,h2s_e,
-e pseudomonas_sagittaria	cohnella_thermotolerans	h2o_e,pi_e,val__L_e,h2s_e,
-e cohnella_thermotolerans	pseudomonas_sagittaria	pyr_e,
-e pseudomonas_protegens	colwellia_mytili	ura_e,h_e,ade_e,
-e colwellia_mytili	pseudomonas_protegens	
-e pseudomonas_protegens	streptomyces_albus	pi_e,h_e,
-e streptomyces_albus	pseudomonas_protegens	
-e pseudomonas_monteilii	corallococcus_coralloides	fe2_e,
-e corallococcus_coralloides	pseudomonas_monteilii	
-e corynebacterium_ammoniagenes	pseudomonas_alcaligenes	pro__L_e,cu2_e,
-e pseudomonas_alcaligenes	corynebacterium_ammoniagenes	glu__L_e,val__L_e,
-e pseudomonas_alcaligenes	corynebacterium_ammoniagenes	glu__L_e,val__L_e,
-e corynebacterium_ammoniagenes	pseudomonas_alcaligenes	pro__L_e,cu2_e,
-e corynebacterium_efficiens	lactobacillus_amylolyticus	pi_e,
-e lactobacillus_amylolyticus	corynebacterium_efficiens	ala__L_e,nh4_e,
-e lactobacillus_amylolyticus	corynebacterium_efficiens	ala__L_e,nh4_e,
-e corynebacterium_efficiens	lactobacillus_amylolyticus	pi_e,
-e corynebacterium_stationis	lactobacillus_paracasei	icit_e,ade_e,
-e lactobacillus_paracasei	corynebacterium_stationis	val__L_e,gly_e,
-e lactobacillus_paracasei	corynebacterium_stationis	val__L_e,gly_e,
-e corynebacterium_stationis	lactobacillus_paracasei	icit_e,ade_e,
-e corynebacterium_testudinoris	lactobacillus_jensenii	nh4_e,
-e lactobacillus_jensenii	corynebacterium_testudinoris	h2o_e,h_e,trp__L_e,
-e lactobacillus_jensenii	corynebacterium_testudinoris	h2o_e,h_e,trp__L_e,
-e corynebacterium_testudinoris	lactobacillus_jensenii	nh4_e,
-e lactobacillus_equigenerosi	croceicoccus_pelagius	h2o_e,
-e croceicoccus_pelagius	lactobacillus_equigenerosi	
-e pseudomonas_litoralis	deinococcus_gobiensis	nh4_e,ade_e,for_e,
-e deinococcus_gobiensis	pseudomonas_litoralis	
-e desulfotomaculum_ferrireducens	lactobacillus_agilis	nh4_e,h_e,
-e lactobacillus_agilis	desulfotomaculum_ferrireducens	h2o_e,val__L_e,h2s_e,
-e lactobacillus_agilis	desulfotomaculum_ferrireducens	h2o_e,val__L_e,h2s_e,
-e desulfotomaculum_ferrireducens	lactobacillus_agilis	nh4_e,h_e,
-e dialister_micraerophilus	prevotella_enoeca	no2_e,ura_e,
-e prevotella_enoeca	dialister_micraerophilus	h2o_e,pi_e,
-e prevotella_enoeca	dialister_micraerophilus	h2o_e,pi_e,
-e dialister_micraerophilus	prevotella_enoeca	no2_e,ura_e,
-e enterococcus_aquimarinus	kurthia_massiliensis	pi_e,
-e kurthia_massiliensis	enterococcus_aquimarinus	
-e enterococcus_aquimarinus	tolumonas_auensis	pi_e,
-e tolumonas_auensis	enterococcus_aquimarinus	acald_e,
-e tolumonas_auensis	enterococcus_aquimarinus	acald_e,
-e enterococcus_aquimarinus	tolumonas_auensis	pi_e,
-e flavobacterium_cauense	lactobacillus_wasatchensis	glu__L_e,for_e,
-e lactobacillus_wasatchensis	flavobacterium_cauense	acald_e,
-e lactobacillus_acidipiscis	flavobacterium_filum	h2o_e,h_e,
-e flavobacterium_filum	lactobacillus_acidipiscis	
-e fontibacillus_panacisegetis	pseudomonas_sabulinigri	h2o_e,nh4_e,h_e,gly_e,
-e pseudomonas_sabulinigri	fontibacillus_panacisegetis	pi_e,ade_e,
-e pseudomonas_sabulinigri	fontibacillus_panacisegetis	pi_e,ade_e,
-e fontibacillus_panacisegetis	pseudomonas_sabulinigri	h2o_e,nh4_e,h_e,gly_e,
-e fuerstia_marisgermanicae	lactobacillus_paucivorans	ala__D_e,
-e lactobacillus_paucivorans	fuerstia_marisgermanicae	h2o_e,gly_e,asp__L_e,cgly_e,pi_e,
-e lactobacillus_paucivorans	fuerstia_marisgermanicae	h2o_e,gly_e,asp__L_e,cgly_e,pi_e,
-e fuerstia_marisgermanicae	lactobacillus_paucivorans	ala__D_e,
-e lactobacillus_hominis	geodermatophilus_saharensis	acald_e,glu__L_e,succ_e,
-e geodermatophilus_saharensis	lactobacillus_hominis	
-e gracilibacillus_orientalis	lactobacillus_farciminis	pi_e,orn_e,
-e lactobacillus_farciminis	gracilibacillus_orientalis	h_e,
-e lactobacillus_farciminis	gracilibacillus_orientalis	h_e,
-e gracilibacillus_orientalis	lactobacillus_farciminis	pi_e,orn_e,
-e gracilibacillus_timonensis	lactobacillus_ghanensis	mal__L_e,orn_e,
-e lactobacillus_ghanensis	gracilibacillus_timonensis	h_e,h2o_e,h2s_e,
-e lactobacillus_ghanensis	gracilibacillus_timonensis	h_e,h2o_e,h2s_e,
-e gracilibacillus_timonensis	lactobacillus_ghanensis	mal__L_e,orn_e,
-e lactobacillus_nasuensis	granulibacter_bethesdensis	nh4_e,
-e granulibacter_bethesdensis	lactobacillus_nasuensis	
-e grimontia_hollisae	pseudomonas_fulva	pi_e,
-e pseudomonas_fulva	grimontia_hollisae	
-e halomonas_daqiaonensis	lactobacillus_crustorum	pi_e,nh4_e,
-e lactobacillus_crustorum	halomonas_daqiaonensis	acald_e,ala__L_e,ura_e,ala__D_e,
-e lactobacillus_crustorum	halomonas_daqiaonensis	acald_e,ala__L_e,ura_e,ala__D_e,
-e halomonas_daqiaonensis	lactobacillus_crustorum	pi_e,nh4_e,
-e hyunsoonleella_jejuensis	lactobacillus_mucosae	glu__L_e,h_e,acald_e,
-e lactobacillus_mucosae	hyunsoonleella_jejuensis	h2o_e,pi_e,gly_e,cgly_e,h2s_e,
-e lactobacillus_mucosae	hyunsoonleella_jejuensis	h2o_e,pi_e,gly_e,cgly_e,h2s_e,
-e hyunsoonleella_jejuensis	lactobacillus_mucosae	glu__L_e,h_e,acald_e,
-e jatrophihabitans_endophyticus	lactobacillus_helveticus	mal__L_e,acald_e,
-e lactobacillus_helveticus	jatrophihabitans_endophyticus	h2s_e,
-e lactobacillus_helveticus	jatrophihabitans_endophyticus	h2s_e,
-e jatrophihabitans_endophyticus	lactobacillus_helveticus	mal__L_e,acald_e,
-e kordia_zhangzhouensis	lactobacillus_heilongjiangensis	pi_e,
-e lactobacillus_heilongjiangensis	kordia_zhangzhouensis	asp__L_e,hxan_e,
-e lactobacillus_heilongjiangensis	kordia_zhangzhouensis	asp__L_e,hxan_e,
-e kordia_zhangzhouensis	lactobacillus_heilongjiangensis	pi_e,
-e pseudomonas_citronellolis	labrenzia_alexandrii	h_e,
-e labrenzia_alexandrii	pseudomonas_citronellolis	
-e prevotella_bryantii	sphingobacterium_mizutaii	h_e,ala__L_e,
-e sphingobacterium_mizutaii	prevotella_bryantii	pi_e,
-e lacinutrix_venerupis	lactobacillus_senioris	nh4_e,acald_e,cytd_e,
-e lactobacillus_senioris	lacinutrix_venerupis	gly_e,
-e lactobacillus_senioris	lacinutrix_venerupis	gly_e,
-e lacinutrix_venerupis	lactobacillus_senioris	nh4_e,acald_e,cytd_e,
-e lactobacillus_amylovorus	serinicoccus_chungangensis	pro__L_e,
-e serinicoccus_chungangensis	lactobacillus_amylovorus	
-e lactobacillus_apinorum	lactobacillus_capillatus	h2o_e,
-e lactobacillus_capillatus	lactobacillus_apinorum	acald_e,nh4_e,ser__L_e,gua_e,
-e lactobacillus_apinorum	sediminibacterium_salmoneum	orn_e,cgly_e,fe2_e,bz_e,
-e sediminibacterium_salmoneum	lactobacillus_apinorum	pi_e,
-e lactobacillus_capillatus	lactobacillus_apinorum	acald_e,nh4_e,ser__L_e,gua_e,
-e lactobacillus_apinorum	lactobacillus_capillatus	h2o_e,
-e sediminibacterium_salmoneum	lactobacillus_apinorum	pi_e,
-e lactobacillus_apinorum	sediminibacterium_salmoneum	orn_e,cgly_e,fe2_e,bz_e,
-e lactobacillus_buchneri	lactobacillus_silagei	acald_e,
-e lactobacillus_silagei	lactobacillus_buchneri	ala__L_e,
-e lactobacillus_silagei	lactobacillus_buchneri	ala__L_e,
-e lactobacillus_buchneri	lactobacillus_silagei	acald_e,
-e lactobacillus_camelliae	runella_slithyformis	val__L_e,
-e runella_slithyformis	lactobacillus_camelliae	
-e lactobacillus_delbrueckii	teredinibacter_turnerae	gly_e,cgly_e,
-e teredinibacter_turnerae	lactobacillus_delbrueckii	
-e lactobacillus_equicursoris	rhodopirellula_islandica	hxan_e,
-e rhodopirellula_islandica	lactobacillus_equicursoris	so3_e,
-e lactobacillus_equicursoris	sulfuricella_denitrificans	ala__L_e,gly_e,ala__D_e,
-e sulfuricella_denitrificans	lactobacillus_equicursoris	nh4_e,
-e rhodopirellula_islandica	lactobacillus_equicursoris	so3_e,
-e lactobacillus_equicursoris	rhodopirellula_islandica	hxan_e,
-e sulfuricella_denitrificans	lactobacillus_equicursoris	nh4_e,
-e lactobacillus_equicursoris	sulfuricella_denitrificans	ala__L_e,gly_e,ala__D_e,
-e pontibaca_methylaminivorans	lactobacillus_floricola	ser__L_e,
-e lactobacillus_floricola	pontibaca_methylaminivorans	
-e lactobacillus_ginsenosidimutans	thermovenabulum_gondwanense	nh4_e,
-e thermovenabulum_gondwanense	lactobacillus_ginsenosidimutans	pi_e,
-e thermovenabulum_gondwanense	lactobacillus_ginsenosidimutans	pi_e,
-e lactobacillus_ginsenosidimutans	thermovenabulum_gondwanense	nh4_e,
-e lactobacillus_hokkaidonensis	saprospira_grandis	h2o_e,
-e saprospira_grandis	lactobacillus_hokkaidonensis	h_e,glu__L_e,
-e saprospira_grandis	lactobacillus_hokkaidonensis	h_e,glu__L_e,
-e lactobacillus_hokkaidonensis	saprospira_grandis	h2o_e,
-e staphylococcus_pettenkoferi	lactobacillus_hordei	pi_e,
-e lactobacillus_hordei	staphylococcus_pettenkoferi	
-e lactobacillus_iners	methylovulum_miyakonense	h2o_e,h2s_e,
-e methylovulum_miyakonense	lactobacillus_iners	mal__L_e,pi_e,
-e methylovulum_miyakonense	lactobacillus_iners	mal__L_e,pi_e,
